C,0.610465,0.0974626,0,4
C,1.21739,0.121413,1,2
C,0.872727,0.136127,0,2
C,0.746154,0.13261,1,2
C,0.857143,0.120465,0,2
C,0.854015,0.0940476,0,4
C,0.86911,0.0954219,0,6
C,0.938776,0.0874197,0,4
C,0.892857,0.137753,0,4
C,1.62963,0.111524,0,4
C,0.764706,0.126157,1,2
C,1,0.132095,0,2
C,0.536585,0.13646,0,2
C,0.869159,0.0924588,1,4
C,0.660194,0.0939073,0,2
C,0.90566,0.141069,1,2
C,0.658537,0.124827,0,2
C,1.02041,0.109658,1,4
C,1.01351,0.116016,1,2
C,0.6,0.149791,0,2
C,0.820513,0.0884237,0,4
C,0.597156,0.0984364,0,4
C,0.802469,0.138893,0,2
C,0.954545,0.123288,0,4
C,0.973684,0.118861,1,2
C,0.862069,0.147296,0,4
C,0.888889,0.106875,0,6
C,0.581395,0.182556,0,2
C,0.582677,0.0994814,1,4
C,0.624434,0.100025,2,4
C,0.939394,0.121181,1,2
C,0.675676,0.103013,2,4
C,0.675325,0.130719,0,2
C,0.958333,0.130294,0,2
C,0.679612,0.0877573,1,4
C,1.07042,0.0872344,1,4
C,0.723404,0.132136,0,2
C,0.714286,0.124566,0,2
C,0.685714,0.141975,0,4
C,0.728261,0.0949045,0,2
C,1.08696,0.123392,1,2
C,0.630435,0.130758,1,4
C,0.962963,0.12259,1,2
C,0.948454,0.131327,0,4
C,0.647436,0.0974919,1,4
C,0.830189,0.144446,0,4
C,0.850575,0.108161,0,4
C,0.9625,0.126487,1,2
C,0.760563,0.102743,0,2
C,0.627907,0.107759,0,4
C,0.964286,0.111514,1,4
C,0.979592,0.102089,0,4
C,0.882353,0.0987038,1,4
C,0.896552,0.126123,1,2
C,0.9,0.0974597,1,4
C,0.76,0.134859,0,4
C,0.771429,0.109967,0,2
C,0.723404,0.150951,0,2
C,0.87234,0.119925,1,4
C,0.934211,0.124328,0,2
C,0.348214,0.148684,0,2
C,0.939394,0.145347,0,4
C,1,0.122565,1,2
C,1.06667,0.0882775,1,4
C,0.854167,0.116077,0,4
C,0.891304,0.127492,1,2
C,1.0751,0.127967,0,2
C,0.589286,0.0979413,0,4
C,0.544776,0.116937,1,4
C,0.717949,0.0921473,0,4
C,0.592105,0.108189,0,4
C,0.870968,0.131138,0,2
C,0.647059,0.127648,1,2
C,0.782609,0.0960615,0,4
C,0.885714,0.129945,1,2
C,0.793651,0.124354,1,2
C,0.626471,0.131461,1,2
C,0.897959,0.103098,0,2
C,0.597222,0.119455,0,2
C,0.815789,0.113294,1,4
C,0.649123,0.136234,0,2
C,0.878788,0.0864239,1,4
C,1.3141,0.102826,0,6
C,0.690909,0.10128,1,4
C,0.642857,0.12196,0,2
C,0.822581,0.117508,0,2
C,1.2807,0.135795,1,2
C,0.980392,0.090569,1,4
C,0.641026,0.0868991,1,4
C,0.897436,0.0878743,1,4
C,0.793814,0.135266,1,2
C,0.842105,0.106541,0,2
C,0.945455,0.130767,1,2
C,0.545455,0.126188,0,4
C,0.636364,0.0915872,2,4
C,0.681818,0.0945504,0,2
C,0.481481,0.157836,0,2
C,0.547445,0.121747,1,4
C,0.869565,0.105408,0,4
C,0.354167,0.218021,0,2
C,1,0.108812,0,4
C,1,0.107499,1,4
C,0.821918,0.111802,1,2
C,1,0.121175,1,2
C,0.980392,0.157392,0,4
C,0.54955,0.147313,0,2
C,0.916667,0.104969,0,6
C,0.923077,0.134173,0,4
C,1.11594,0.0765819,0,6
C,0.788462,0.128592,0,4
C,0.880597,0.116466,0,2
C,0.885714,0.11915,1,2
C,0.884615,0.120789,0,4
C,1.07407,0.112094,0,2
C,0.8,0.100853,1,4
C,0.553846,0.120561,0,2
C,0.356643,0.13328,0,2
C,0.526882,0.133638,0,2
C,0.484375,0.157154,0,2
C,0.888889,0.152849,0,4
C,0.612245,0.0932569,0,4
C,0.775,0.151204,0,2
C,0.747368,0.150942,1,2
C,0.618056,0.116524,0,2
C,0.772277,0.126513,1,2
C,0.972222,0.116034,0,2
C,1,0.133308,0,4
C,0.569892,0.143354,0,2
C,1.64286,0.0908966,0,4
C,1.04348,0.102671,1,4
C,0.685714,0.119415,1,4
C,0.538462,0.155995,0,2
C,0.541353,0.135604,0,2
C,0.948718,0.100305,1,4
C,0.785714,0.0919943,0,2
C,0.735294,0.12469,0,2
C,0.422764,0.136453,0,2
C,1.08696,0.0798414,0,4
C,0.944444,0.0904762,0,4
C,1.04762,0.0932089,0,4
C,0.692308,0.134096,0,2
C,0.545455,0.179135,0,2
C,0.403226,0.217481,0,2
C,0.55814,0.11565,1,4
C,0.904255,0.150303,0,4
C,0.553571,0.143053,0,2
C,0.752809,0.100039,1,2
C,0.955556,0.129522,1,2
C,1.49438,0.104486,1,4
C,0.6,0.137292,0,2
C,0.678571,0.0752356,0,6
C,0.882353,0.143791,0,4
C,0.96875,0.126892,1,2
C,0.634146,0.113312,0,4
C,1.09459,0.135274,0,2
C,0.911111,0.153703,0,4
C,0.541063,0.110856,1,4
C,1.02381,0.0945354,0,4
C,0.916667,0.130191,0,4
C,1.19231,0.120422,0,6
C,0.569892,0.183616,0,2
C,0.84,0.138505,0,4
C,0.897727,0.121974,1,2
C,1.5,0.0934189,0,6
C,0.564972,0.123732,1,4
C,0.75,0.165413,0,2
C,0.631579,0.145134,0,2
C,0.888889,0.121187,1,4
C,0.628571,0.119812,1,4
C,1.09859,0.0805311,0,4
C,0.53125,0.169599,0,2
C,1,0.0980534,0,4
C,0.716667,0.116089,1,4
C,0.764706,0.123402,1,2
C,0.939394,0.145347,0,4
C,0.625,0.125911,1,4
C,0.758929,0.103094,0,2
C,0.723684,0.125838,1,2
C,0.519481,0.154474,0,2
C,0.93617,0.123972,0,2
C,0.59322,0.114267,0,2
C,0.868056,0.116733,0,4
C,0.51049,0.153021,0,2
C,0.969697,0.0870451,0,4
C,0.818182,0.132091,0,4
C,0.832258,0.125283,1,2
C,0.811881,0.129395,0,2
C,0.853107,0.111317,1,4
C,0.722543,0.0848389,1,4
C,0.666667,0.136004,0,4
C,0.537879,0.19333,0,2
C,0.72,0.0977965,1,4
C,0.879032,0.124507,0,4
C,0.764706,0.138943,0,4
C,0.168478,0.174155,0,2
C,0.857143,0.125042,0,4
C,0.534351,0.123626,1,4
C,0.794118,0.108831,0,4
C,0.823944,0.104949,1,4
C,0.742268,0.152829,0,4
C,0.658824,0.111411,2,4
C,0.863158,0.109508,0,4
C,0.76087,0.127356,1,2
C,1,0.123333,0,4
C,0.886792,0.0896088,0,4
C,0.571429,0.104851,0,4
C,0.964286,0.127861,1,2
C,0.870968,0.139188,1,2
C,0.405797,0.174158,0,2
C,0.452206,0.0808516,1,4
C,0.175439,0.177543,0,2
C,0.784946,0.115832,0,2
C,0.528169,0.120889,1,4
C,0.75,0.133099,0,4
C,0.947368,0.0894216,0,4
C,0.419476,0.0758726,0,2
C,0.978261,0.123203,1,2
C,0.9,0.102439,2,4
C,0.724409,0.12219,1,2
C,0.903226,0.141236,0,4
C,1,0.109689,0,2
C,0.967742,0.133218,1,2
C,0.764943,0.090787,1,4
C,0.754098,0.136961,0,4
C,0.918367,0.127894,0,4
C,0.847826,0.106276,0,4
C,0.821429,0.100582,0,4
C,1.2381,0.087841,0,6
C,0.589404,0.120546,0,2
C,1,0.116172,1,2
C,0.747253,0.099596,0,2
C,1.33918,0.0831658,0,6
C,1.04878,0.0968639,0,4
C,0.820513,0.128203,2,2
C,1.05882,0.0931598,0,4
C,0.849057,0.119355,1,4
C,0.984375,0.144006,1,2
C,0.569231,0.128822,0,2
C,0.521739,0.168832,0,2
C,0.675676,0.111684,1,4
C,0.888889,0.128487,0,2
C,1,0.0882295,0,4
C,0.877193,0.129322,0,2
C,1.06061,0.0851164,0,6
C,0.857143,0.140949,0,4
C,0.513699,0.154179,0,2
C,1,0.130114,1,2
C,0.936508,0.117726,1,4
C,1.07937,0.121745,1,2
C,0.722892,0.124655,1,2
C,0.75,0.140658,1,2
C,0.740741,0.125976,0,4
C,0.646341,0.0638693,0,6
C,0.978261,0.121641,1,2
C,1.21739,0.115752,1,2
C,1.10577,0.115124,0,2
C,0.88806,0.0961928,0,2
C,0.849673,0.126381,0,4
C,1.33333,0.0982382,0,6
C,0.981481,0.147803,1,2
C,0.804348,0.130061,1,4
C,0.92381,0.0828418,0,4
C,0.88,0.101107,0,2
C,1.11905,0.139138,0,4
C,0.532995,0.140831,0,2
C,1.52336,0.124694,0,4
C,0.690141,0.103487,0,2
C,0.90625,0.122917,0,4
C,1,0.109689,0,2
C,1.06522,0.138161,0,4
C,0.892308,0.125104,0,2
C,0.921053,0.0882827,0,4
C,0.706897,0.139265,1,2
C,1,0.0854916,1,4
C,0.875969,0.116074,1,2
C,0.837838,0.153181,0,2
C,0.2,0.180313,0,2
C,0.925926,0.12141,1,4
C,0.605263,0.116674,1,4
C,0.962963,0.108589,1,4
C,0.314607,0.191975,0,2
C,0.617647,0.101262,0,4
C,0.672131,0.157359,0,2
C,0.852941,0.0920712,1,4
C,1.75806,0.1133,0,6
C,0.666667,0.143346,0,4
C,1.375,0.100309,0,6
C,0.963636,0.127976,1,2
C,0.83871,0.140313,0,4
C,0.668605,0.0897054,0,4
C,0.818182,0.124891,1,2
C,1.13699,0.074794,0,6
C,0.695652,0.129911,1,2
C,0.773585,0.124231,1,2
C,0.511111,0.166315,0,2
C,0.8125,0.115796,0,4
C,0.623377,0.133898,0,2
C,1.03279,0.107798,1,4
C,0.888889,0.0973831,0,2
C,0.892857,0.0748408,0,6
C,0.604651,0.123986,1,4
C,0.68254,0.126938,0,2
C,0.382353,0.141899,0,2
C,1.38095,0.0839509,0,6
C,0.924528,0.1171,0,4
C,0.785714,0.100726,0,4
C,0.8,0.108597,1,4
C,0.484848,0.117533,1,2
C,0.59375,0.109372,0,2
C,0.710526,0.118238,0,2
C,0.921053,0.114185,1,4
C,0.609023,0.135006,0,2
C,0.657895,0.110027,1,2
C,0.586207,0.101808,0,4
C,1.03448,0.133492,0,4
C,0.918033,0.131212,1,2
C,0.75,0.150373,0,2
C,0.511111,0.134708,0,2
C,0.28169,0.207049,0,2
C,0.847134,0.12761,0,4
C,0.818182,0.121274,0,2
C,1.02564,0.0812149,0,6
C,1.04167,0.141999,1,2
C,0.549296,0.0993187,0,4
C,0.981818,0.12852,1,2
C,0.75,0.117851,0,2
C,0.786885,0.112421,1,4
C,0.694444,0.08176,0,4
C,0.975,0.0821852,0,4
C,0.878788,0.121998,0,4
C,1.05,0.0926747,0,4
C,0.692308,0.0995859,0,4
C,0.4,0.182884,0,2
C,1.23853,0.0869832,0,4
C,0.867925,0.152562,0,4
C,0.84,0.147484,0,4
C,0.555556,0.154683,0,2
C,0.771812,0.1199,1,4
C,1.53125,0.121719,0,6
C,0.467949,0.152576,0,2
C,0.95,0.118012,1,4
C,1.45536,0.0824139,0,6
C,0.87234,0.126936,0,2
C,0.394737,0.155856,0,2
C,0.733333,0.14565,0,4
C,0.759259,0.133761,1,2
C,0.818182,0.109753,0,4
C,1.06977,0.105388,1,4
C,0.758065,0.135791,0,4
C,0.657534,0.0958632,1,4
C,0.695312,0.13825,1,2
C,1.08571,0.103407,0,4
C,0.316176,0.15089,0,2
C,0.714286,0.141312,0,2
C,0.84874,0.118661,0,2
C,0.903614,0.147051,0,2
C,0.925926,0.105964,0,4
C,0.925,0.127221,0,2
C,0.555556,0.0958023,0,4
C,0.617647,0.136463,1,2
C,0.666667,0.123408,0,2
C,0.777778,0.151108,1,2
C,0.548781,0.11226,0,2
C,1.0303,0.111174,1,2
C,0.524823,0.148821,0,2
C,0.787879,0.107108,0,4
C,0.789474,0.0979609,0,4
C,0.488889,0.160772,0,2
C,1.45833,0.116709,0,6
C,0.763158,0.104335,0,2
C,1.02857,0.0782524,0,4
C,0.684211,0.124784,1,4
C,1,0.13272,1,2
C,0.690909,0.0947607,1,4
C,0.380282,0.134365,0,2
C,0.890909,0.125556,1,2
C,0.708333,0.149246,1,2
C,0.87234,0.0860884,0,4
C,0.846154,0.103903,0,4
C,0.88,0.0941332,1,4
C,0.90625,0.111288,0,2
C,0.896552,0.122364,1,2
C,1.21739,0.115752,1,2
C,0.903846,0.0870685,0,4
C,1.58333,0.105552,1,4
C,0.878788,0.154914,0,2
C,0.921053,0.0942722,1,4
C,0.8,0.134985,1,2
C,0.769231,0.097937,1,2
C,0.944444,0.108322,1,4
C,1.09302,0.103212,1,4
C,0.744681,0.129017,0,2
C,0.62069,0.104042,2,4
C,1.06024,0.0902247,1,4
C,1.02326,0.146168,0,4
C,0.988095,0.0888932,0,4
C,0.595745,0.095436,2,4
C,0.764706,0.100693,1,2
C,0.258065,0.197878,0,2
C,0.705263,0.12908,0,2
C,0.644737,0.134717,0,4
C,0.6,0.132459,0,2
C,0.777778,0.133824,0,4
C,1.07177,0.121252,1,4
C,0.384146,0.138528,0,2
C,0.938776,0.126566,0,4
C,0.702703,0.108112,1,4
C,1.21739,0.121413,1,2
C,0.62,0.104828,0,2
C,1.22,0.0865665,1,4
C,0.857143,0.128568,0,4
C,1,0.0987484,1,4
C,0.96,0.127842,1,2
C,0.555556,0.139484,0,2
C,0.685714,0.0951865,0,2
C,1.02469,0.0856878,1,4
C,0.587302,0.166474,0,2
C,0.789062,0.146218,0,4
C,0.525253,0.122438,1,2
C,0.68,0.0999135,2,4
C,0.648649,0.0700698,0,4
C,0.148387,0.167412,0,2
C,0.890909,0.129017,1,2
C,1.03916,0.0820366,0,6
C,0.5625,0.124113,0,4
C,1.55556,0.115858,0,6
C,1,0.113095,0,4
C,0.851351,0.108138,0,4
C,0.28125,0.202886,0,2
C,0.230159,0.192227,0,2
C,1.03448,0.133492,0,4
C,0.675,0.0903642,0,4
C,0.369231,0.118745,1,2
C,1.11475,0.110368,1,2
C,0.666667,0.125804,0,4
C,1,0.118912,1,4
C,0.822368,0.0951182,0,4
C,0.84375,0.123768,1,2
C,0.898876,0.106424,0,2
C,0.888158,0.0904836,1,4
C,1.05941,0.0943169,0,4
C,0.880597,0.116466,0,2
C,0.62439,0.0791425,2,4
C,0.769231,0.135526,1,2
C,1.14286,0.104038,1,4
C,0.782609,0.111125,0,4
C,0.754386,0.148107,0,2
C,1.4,0.0927426,1,4
C,1.01053,0.0880673,1,4
C,1.08333,0.0993933,0,2
C,0.220183,0.18699,0,2
C,0.895833,0.106678,0,4
C,0.88,0.150924,0,4
C,1.30769,0.0991865,0,6
C,0.777778,0.125996,1,2
C,0.6,0.159528,0,2
C,0.730769,0.111959,1,4
C,0.8,0.0939064,1,4
C,0.586957,0.116731,0,2
C,0.965517,0.131796,1,2
C,0.663043,0.119701,0,2
C,0.94,0.10868,1,2
C,1.13095,0.0824485,0,4
C,1.09302,0.100868,0,6
C,1.16401,0.115131,1,4
C,0.445378,0.107003,0,2
C,0.810811,0.120654,0,4
C,0.657143,0.183137,0,2
C,0.685714,0.153159,0,2
C,0.555556,0.0958023,0,4
C,0.619048,0.117665,0,4
C,0.428571,0.0728414,1,4
C,0.60241,0.133047,0,2
C,0.575581,0.114807,0,4
C,0.791667,0.142794,0,4
C,0.657534,0.0958632,1,4
C,0.744186,0.133723,1,2
C,1,0.0765519,0,6
C,0.869565,0.0955416,1,4
C,0.771429,0.178174,0,2
C,0.837838,0.113841,0,4
C,0.65,0.123455,0,4
C,0.343137,0.152989,0,2
C,0.740741,0.107704,0,4
C,0.875,0.0892067,1,4
C,1.0177,0.0888473,0,4
C,0.96,0.12614,0,4
C,0.553571,0.179225,0,2
C,1,0.129688,0,2
C,0.964286,0.102715,0,4
C,0.528986,0.112081,1,4
C,0.525547,0.109072,0,4
C,0.591928,0.119053,0,4
C,0.73913,0.125559,0,2
C,1.15493,0.0895817,1,4
C,0.914286,0.12842,1,2
C,0.911765,0.120057,1,2
C,1.06818,0.117775,0,2
C,0.84375,0.140102,0,4
C,0.756944,0.114049,1,4
C,0.746667,0.119955,0,4
C,0.71875,0.128356,1,2
C,0.371041,0.1076,0,4
C,0.910112,0.129369,0,2
C,0.541436,0.131653,0,2
C,1.09091,0.146341,1,2
C,0.622222,0.119831,1,4
C,0.71875,0.096475,0,4
C,0.83871,0.14911,0,4
C,1.08696,0.104329,0,4
C,1.39286,0.118894,0,6
C,0.877419,0.12551,0,4
C,0.826446,0.0992849,0,4
C,0.836364,0.167888,0,2
C,0.563636,0.149671,0,2
C,0.888889,0.0897865,1,4
C,0.852941,0.122768,1,2
C,0.605263,0.116512,1,4
C,0.878788,0.154914,0,2
C,0.795455,0.121368,1,2
C,0.970588,0.0867351,0,4
C,0.588235,0.13268,0,2
C,0.722973,0.110416,0,2
C,0.84375,0.134733,0,4
C,0.690909,0.101198,1,4
C,0.645161,0.114894,0,2
C,0.654545,0.131765,0,2
C,0.777778,0.135954,0,2
C,0.878049,0.11391,0,4
C,0.684211,0.115509,1,4
C,0.657143,0.11359,0,2
C,0.806452,0.124354,0,2
C,0.882353,0.123995,1,2
C,0.552239,0.113192,1,4
C,0.705882,0.0970014,2,4
C,0.852941,0.0857904,1,4
C,0.851351,0.13235,1,4
C,0.891566,0.167061,1,2
C,0.736842,0.108625,0,4
C,1.00813,0.101098,0,4
C,0.509434,0.127657,0,2
C,0.769231,0.11619,0,4
C,0.87234,0.120107,1,2
C,1.05,0.0969045,1,4
C,1.05769,0.104718,0,4
C,0.259843,0.179735,0,2
C,0.884615,0.141247,0,4
C,0.909091,0.0941206,1,4
C,0.951807,0.111678,1,2
C,0.892857,0.143987,0,4
C,0.745455,0.140641,0,2
C,0.542373,0.0935818,1,4
C,0.789474,0.124354,1,2
C,0.597701,0.131851,0,4
C,0.430894,0.162564,0,2
C,0.142857,0.16501,0,2
C,0.886364,0.126219,0,4
C,0.851852,0.154937,0,2
C,0.76087,0.138401,1,2
C,0.851852,0.123853,0,4
C,0.97561,0.110237,1,2
C,0.196809,0.182925,0,2
C,0.886792,0.153163,0,4
C,0.203846,0.110596,0,2
C,0.390805,0.17874,0,2
C,0.711111,0.173907,0,2
C,0.764706,0.141352,0,2
C,0.717105,0.110068,1,4
C,0.925926,0.103656,0,4
C,1.02128,0.116258,1,4
C,0.86,0.101197,0,2
C,0.90566,0.1135,0,4
C,0.588571,0.120913,0,2
C,1.5,0.107369,0,6
C,0.625,0.163039,0,2
C,0.554348,0.0967425,1,4
C,0.764706,0.119583,1,2
C,0.888889,0.132145,0,4
C,0.971014,0.116072,0,2
C,0.863158,0.140372,1,2
C,1.10891,0.119057,10,4
C,0.783333,0.130982,0,2
C,1.46575,0.105524,0,6
C,0.688889,0.117436,1,4
C,0.94,0.110794,0,4
C,1.02273,0.0840884,0,6
C,1.33333,0.0845691,0,6
C,0.864865,0.110507,1,4
C,0.673913,0.102704,0,2
C,0.994413,0.134875,0,4
C,0.875,0.12644,1,2
C,0.846154,0.122381,0,4
C,1.07407,0.117436,0,2
C,0.781457,0.117582,1,4
C,1,0.106636,0,4
C,0.868217,0.125017,0,4
C,0.7,0.140546,1,2
C,0.695312,0.135841,0,2
C,0.758621,0.106747,0,2
C,0.8,0.125216,0,2
C,0.74359,0.0916912,0,2
C,0.848485,0.0947343,1,4
C,0.90625,0.118887,0,2
C,0.631579,0.112604,1,4
C,1.0339,0.11815,0,4
C,0.893939,0.161435,0,2
C,0.759259,0.128161,1,2
C,1.125,0.114531,1,2
C,1.05714,0.144525,1,4
C,1.16923,0.0857623,0,6
C,0.821053,0.0980225,0,4
C,0.923077,0.103383,1,4
C,0.382609,0.108297,0,2
C,0.830769,0.11314,0,4
C,2.28571,0.106852,0,6
C,0.909091,0.0832842,0,4
C,0.967742,0.135173,1,2
C,1.08333,0.147648,0,2
C,0.5,0.142458,0,2
C,0.823899,0.126151,1,2
C,0.810811,0.0928343,1,4
C,0.586207,0.101808,0,4
C,0.846154,0.106522,0,2
C,0.864662,0.125592,1,2
C,0.878261,0.0983715,1,4
C,1,0.0829022,1,4
C,1.4087,0.0838464,0,6
C,0.755319,0.148538,1,2
C,1.01515,0.118013,0,4
C,1.29032,0.0968307,0,2
C,0.944444,0.10788,0,4
C,0.606061,0.153012,0,2
C,0.958333,0.106577,0,4
C,1.09677,0.110463,1,2
C,0.659574,0.114789,1,2
C,0.973684,0.122231,0,2
C,0.872727,0.129941,1,2
C,0.733333,0.122634,1,2
C,1,0.115016,0,6
C,0.888889,0.0952318,0,2
C,0.621622,0.119175,0,4
C,0.924528,0.1171,0,4
C,0.560976,0.154009,0,2
C,0.922078,0.120906,1,2
C,0.711111,0.116344,0,4
C,0.644231,0.124077,0,2
C,0.894737,0.113528,0,4
C,1.52703,0.105161,0,6
C,0.843537,0.11824,0,4
C,0.923077,0.0973822,1,4
C,1,0.147466,0,4
C,0.871429,0.162203,0,2
C,0.831169,0.124008,1,2
C,1.12264,0.134657,1,4
C,0.581818,0.0908034,0,4
C,0.915663,0.105862,0,2
C,0.767296,0.1261,1,2
C,0.811321,0.107665,1,4
C,0.87234,0.106056,0,2
C,0.951807,0.114198,1,4
C,0.946237,0.123574,0,4
C,0.716981,0.155183,0,2
C,0.576923,0.165657,0,2
C,0.852941,0.0936842,1,4
C,0.28,0.126873,0,2
C,0.435294,0.125268,1,4
C,0.421053,0.130307,0,2
C,1.30827,0.107361,0,6
C,0.16568,0.168682,0,2
C,0.923077,0.0938938,1,4
C,0.583333,0.137394,1,2
C,0.638298,0.106854,0,2
C,1.08571,0.136865,0,4
C,0.60177,0.120389,1,2
C,0.483333,0.147786,0,2
C,0.820513,0.162735,0,2
C,0.554745,0.114991,0,4
C,0.680556,0.113553,0,2
C,0.561404,0.103387,1,4
C,1,0.103056,1,4
C,0.581395,0.172636,0,2
C,1.06944,0.117788,1,4
C,1.06452,0.108796,1,4
C,0.877358,0.0914133,1,4
C,0.653061,0.0837313,0,4
C,1.23077,0.117293,0,2
C,0.783784,0.0942809,0,4
C,0.647059,0.102071,1,4
C,1,0.0876037,1,4
C,0.793651,0.127118,1,2
C,1.55556,0.113636,0,6
C,1,0.123807,1,2
C,1,0.148847,1,4
C,0.474359,0.0867443,1,4
C,0.542553,0.125265,0,4
C,0.746154,0.132372,1,2
C,1.375,0.0962953,0,6
C,1.41818,0.111205,0,6
C,0.833333,0.0854855,2,4
C,0.725,0.104704,0,4
C,0.604651,0.108956,0,4
C,0.878378,0.0788751,0,4
C,0.634146,0.116778,0,4
C,0.423913,0.154665,0,2
C,0.817204,0.139123,1,2
C,1.07407,0.112823,1,2
C,0.435294,0.092981,0,2
C,0.894737,0.115075,1,2
C,0.758065,0.141807,0,2
C,0.892857,0.142857,0,4
C,1.38462,0.114462,0,6
C,0.30137,0.210395,0,2
C,0.684211,0.128693,0,2
C,0.777778,0.145395,1,2
C,0.862069,0.145845,0,4
C,0.8125,0.0823217,1,4
C,0.831461,0.128861,2,2
C,1,0.119693,0,4
C,0.847328,0.148477,0,2
C,0.807692,0.122552,0,2
C,0.833333,0.14025,1,2
C,0.7,0.112612,1,2
C,1.03333,0.117736,1,2
C,0.794118,0.121274,1,2
C,0.647436,0.126897,1,2
C,0.86,0.17,0,2
C,0.870968,0.120465,0,2
C,0.393443,0.157461,0,2
C,0.75,0.120267,1,4
C,0.835821,0.128579,1,2
C,0.833333,0.0938997,0,4
C,0.714286,0.121965,0,2
C,0.448718,0.150604,0,2
C,0.829787,0.0925969,0,4
C,0.771429,0.110116,0,2
C,0.685714,0.134009,1,2
C,0.443114,0.119202,1,4
C,0.764706,0.135055,1,2
C,0.909091,0.106904,0,4
C,0.904762,0.109475,1,4
C,0.644444,0.11385,0,2
C,0.514852,0.120469,0,2
C,0.653333,0.142214,1,2
C,0.443182,0.149147,0,2
C,1.17391,0.135826,0,4
C,0.69,0.13951,1,2
C,0.678571,0.134562,0,2
C,0.68,0.140129,1,2
C,0.53211,0.13527,0,2
C,0.321429,0.158195,0,2
C,0.678414,0.133325,0,4
C,0.634146,0.0830061,0,2
C,0.253968,0.180407,0,2
C,0.741935,0.107233,0,4
C,0.941176,0.105395,1,4
C,0.717949,0.122552,0,2
C,0.962963,0.126178,1,2
C,0.675676,0.116028,0,4
C,0.587302,0.151808,0,2
C,0.96875,0.132659,1,2
C,0.92,0.120384,1,2
C,1.20833,0.0862069,1,6
C,0.555556,0.153623,0,2
C,0.704225,0.134755,1,2
C,0.942857,0.134304,1,2
C,0.588785,0.105274,1,4
C,0.771429,0.117666,0,2
C,0.746479,0.104361,1,2
C,0.96875,0.128045,1,2
C,0.525346,0.155602,0,2
C,0.918367,0.102055,0,4
C,0.707865,0.147881,1,2
C,1,0.133317,1,2
C,0.631285,0.161792,0,2
C,0.724409,0.121899,1,2
C,0.961538,0.142525,1,2
C,0.823529,0.0890392,1,4
C,0.765957,0.0771764,0,4
C,0.738854,0.125292,0,2
C,0.757576,0.122155,0,2
C,0.884615,0.110613,1,4
C,1.02632,0.0932925,1,4
C,0.962963,0.105261,1,2
C,0.959459,0.135755,1,2
C,0.767123,0.121917,0,4
C,0.87234,0.106304,0,2
C,0.978261,0.124278,1,2
C,0.791367,0.136802,0,2
C,1.04545,0.0962527,0,6
C,0.739437,0.108175,1,2
C,0.77193,0.127036,0,4
C,0.537201,0.118146,0,2
C,1.05882,0.0977104,2,2
C,0.878788,0.137267,0,4
C,0.884615,0.120647,0,2
C,0.96,0.12614,0,4
C,0.787879,0.0818686,2,4
C,0.649123,0.13761,0,2
C,0.589286,0.0979413,0,4
C,1.2,0.118741,0,4
C,0.531915,0.142608,0,2
C,0.922535,0.101615,1,4
C,0.823944,0.103774,1,4
C,0.956522,0.141751,0,4
C,1,0.131789,0,4
C,0.574194,0.102026,0,4
C,0.845304,0.14439,1,2
C,1.05,0.0914442,0,6
C,1.03333,0.117736,1,2
C,0.693333,0.12762,0,2
C,0.969072,0.10758,1,2
C,0.265625,0.135099,0,2
C,0.45,0.156029,0,2
C,1,0.130435,1,4
C,0.971429,0.123222,0,4
C,0.914286,0.0979381,1,4
C,1.4,0.0869081,1,4
C,0.622222,0.128143,1,4
C,0.634146,0.113638,0,2
C,0.857143,0.124954,1,4
C,0.706897,0.123784,0,4
C,0.870968,0.131039,1,2
C,0.690476,0.135166,0,2
C,0.609756,0.136233,0,2
C,0.703704,0.100949,0,4
C,0.87037,0.131162,0,4
C,0.916667,0.115148,1,2
C,0.654545,0.110381,1,4
C,0.714286,0.110881,0,4
C,1.13333,0.10989,0,6
C,1.0813,0.07192,0,6
C,0.777778,0.129344,1,2
C,0.636364,0.139364,0,2
C,0.569444,0.128885,0,2
C,0.847826,0.128745,1,2
C,1.16071,0.128623,0,2
C,0.875,0.133082,0,2
C,0.878788,0.121998,0,4
C,0.84,0.128237,1,4
C,0.80198,0.129524,1,2
C,0.554404,0.140333,0,2
C,0.88,0.125,1,2
C,0.647436,0.0901246,1,4
C,0.585106,0.186477,0,2
C,1.05405,0.111662,1,2
C,0.782609,0.0998412,1,4
C,0.747475,0.109068,1,2
C,0.540984,0.148727,0,2
C,0.768595,0.153887,0,2
C,1.44444,0.100377,0,6
C,0.561644,0.158826,0,2
C,0.842105,0.0977965,1,2
C,0.887805,0.116614,1,4
C,0.575,0.133013,0,2
C,1,0.106002,0,4
C,0.869565,0.117717,0,4
C,1.06796,0.134066,1,4
C,0.918519,0.0950232,0,4
C,0.566038,0.18676,0,2
C,0.767857,0.0993032,1,2
C,0.931035,0.150599,0,4
C,0.79845,0.101579,0,4
C,0.909091,0.113674,0,2
C,0.8125,0.128246,1,2
C,0.896552,0.118626,0,2
N,2.6087,0.0790053,6,12
N,0.6,0.0562729,1,6
N,1.42857,0.0852729,1,4
N,1.34783,0.0678996,4,6
N,1.13636,0.0782913,0,2
N,1,0.0824281,1,6
N,0.636364,0.0809385,2,4
N,1.18182,0.0880631,1,2
N,1.16,0.108221,2,4
N,1.08,0.0598171,1,6
